Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,BollingerLower,StartPrice,BollingerUpper,
TSLA,20240117,100810.82,100769.9,0955,0957,'202401170955,-40.920000000012806,2,213.55,0.0,214.52,
TSLA,20240117,100769.9,100715.03,1001,1004,'202401171001,-54.86999999999534,3,213.95,0.0,214.62,
TSLA,20240117,100715.03,100831.28,1008,1024,'202401171008,116.25,16,214.05,0.0,215.1,
TSLA,20240117,100831.28,100830.35,1028,1036,'202401171028,-0.9299999999930151,8,212.73,0.0,213.48,
TSLA,20240117,100830.35,100845.23,1040,1049,'202401171040,14.879999999990105,9,212.64,0.0,213.95,
TSLA,20240117,100845.23,100812.68,1053,1057,'202401171053,-32.55000000000291,4,213.03,0.0,213.79,
TSLA,20240117,100812.68,100795.94,1118,1124,'202401171118,-16.739999999990687,6,213.29,0.0,213.93,
TSLA,20240117,100795.94,100809.89,1128,1137,'202401171128,13.94999999999709,9,213.08,0.0,213.51,
TSLA,20240117,100809.89,100808.03,1206,1208,'202401171206,-1.860000000000582,2,213.42,0.0,214.16,
TSLA,20240117,100808.03,100790.36,1212,1213,'202401171212,-17.669999999998254,1,213.4,0.0,213.64,
TSLA,20240117,100790.36,100770.83,1217,1229,'202401171217,-19.529999999998836,12,213.44,0.0,213.94,
TSLA,20240117,100770.83,100755.02,1233,1237,'202401171233,-15.809999999997672,4,213.44,0.0,214.08,
TSLA,20240117,100755.02,100736.42,1241,1251,'202401171241,-18.60000000000582,10,213.47,0.0,213.88,
TSLA,20240117,100736.42,100721.54,1255,1258,'202401171255,-14.880000000004657,3,213.24,0.0,213.9,
TSLA,20240117,100721.54,100770.83,1313,1339,'202401171313,49.29000000000815,26,213.17,0.0,213.86,
TSLA,20240117,100770.83,100768.04,1343,1419,'202401171343,-2.790000000008149,36,212.24,0.0,212.89,
TSLA,20240117,100768.04,100758.74,1519,1520,'202401171519,-9.299999999988358,1,214.61,0.0,214.98,
TSLA,20240117,100758.74,100769.78,1550,1557,'202401171550,11.039999999993597,7,214.86,0.0,215.31,
TSLA,20240118,100769.78,100674.1,0933,0934,'202401180933,-95.67999999999302,1,215.13,0.0,216.65,
TSLA,20240118,100674.1,100631.78,0949,0950,'202401180949,-42.320000000006985,1,214.0,0.0,215.17,
TSLA,20240118,100631.78,100607.6,1021,1022,'202401181021,-24.179999999993015,1,213.95,0.0,215.1,
TSLA,20240118,100607.6,100711.76,1026,1040,'202401181026,104.15999999998894,14,213.99,0.0,214.87,
TSLA,20240118,100711.76,100925.66,1044,1107,'202401181044,213.90000000000873,23,213.17,0.0,213.81,
TSLA,20240118,100925.66,100890.88,1111,1115,'202401181111,-34.779999999998836,4,210.58,0.0,211.34,
TSLA,20240118,100890.88,100850.46,1119,1125,'202401181119,-40.419999999998254,6,210.96,0.0,211.87,
TSLA,20240118,100850.46,100823.2,1151,1152,'202401181151,-27.260000000009313,1,211.46,0.0,212.29,
TSLA,20240118,100823.2,101001.8,1156,1215,'202401181156,178.60000000000582,19,211.46,0.0,212.34,
TSLA,20240118,101001.8,100973.3,1219,1225,'202401181219,-28.5,6,209.84,0.0,210.44,
TSLA,20240118,100973.3,100979.88,1229,1238,'202401181229,6.580000000001746,9,209.95,0.0,210.71,
TSLA,20240118,100979.88,100977.98,1242,1245,'202401181242,-1.9000000000087311,3,209.98,0.0,210.52,
TSLA,20240118,100977.98,100953.28,1254,1259,'202401181254,-24.69999999999709,5,209.84,0.0,211.03,
TSLA,20240118,100953.28,100951.38,1303,1322,'202401181303,-1.8999999999941792,19,209.42,0.0,210.07,
TSLA,20240118,100951.38,100936.18,1326,1327,'202401181326,-15.200000000011642,1,208.93,0.0,209.45,
TSLA,20240118,100936.18,100909.58,1331,1332,'202401181331,-26.59999999999127,1,209.16,0.0,209.51,
TSLA,20240118,100909.58,100884.2,1434,1438,'202401181434,-25.380000000004657,4,211.21,0.0,211.64,
TSLA,20240118,100884.2,100871.98,1454,1459,'202401181454,-12.220000000001164,5,210.25,0.0,211.14,
TSLA,20240118,100871.98,100913.34,1503,1535,'202401181503,41.36000000000058,32,210.78,0.0,211.34,
TSLA,20240118,100913.34,100902.06,1551,1557,'202401181551,-11.279999999998836,6,211.03,0.0,211.67,
TSLA,20240119,100902.06,100889.84,0947,0948,'202401190947,-12.220000000001164,1,211.77,0.0,213.25,
TSLA,20240119,100889.84,100852.24,0952,0955,'202401190952,-37.59999999999127,3,211.56,0.0,213.18,
TSLA,20240119,100852.24,100791.14,0959,1000,'202401190959,-61.10000000000582,1,211.08,0.0,212.15,
TSLA,20240119,100791.14,100775.94,1141,1153,'202401191141,-15.19999999999709,12,208.48,0.0,209.28,
TSLA,20240119,100775.94,100754.09,1157,1206,'202401191157,-21.85000000000582,9,207.92,0.0,208.66,
TSLA,20240119,100754.09,100723.07,1419,1420,'202401191419,-31.019999999989523,1,211.44,0.0,211.93,
TSLA,20240119,100723.07,100709.91,1441,1442,'202401191441,-13.160000000003492,1,210.77,0.0,211.57,
TSLA,20240119,100709.91,100699.57,1446,1452,'202401191446,-10.339999999996508,6,211.02,0.0,212.01,
TSLA,20240119,100699.57,100708.97,1456,1511,'202401191456,9.39999999999418,15,211.7,0.0,212.17,
TSLA,20240122,100708.97,100695.95,0938,0941,'202401220938,-13.020000000004075,3,210.79,0.0,213.95,
TSLA,20240122,100695.95,101009.91,0945,0957,'202401220945,313.9600000000064,12,212.16,0.0,213.16,
TSLA,20240122,101009.91,100948.27,1001,1004,'202401221001,-61.63999999999942,3,214.66,0.0,217.34,
TSLA,20240122,100948.27,100916.99,1008,1009,'202401221008,-31.279999999998836,1,216.52,0.0,217.5,
TSLA,20240122,100916.99,100899.51,1013,1014,'202401221013,-17.480000000010477,1,215.63,0.0,217.26,
TSLA,20240122,100899.51,101115.71,1034,1050,'202401221034,216.20000000001164,16,211.59,0.0,214.28,
TSLA,20240122,101115.71,101091.01,1054,1056,'202401221054,-24.70000000001164,2,209.16,0.0,210.13,
TSLA,20240122,101091.01,101088.16,1100,1112,'202401221100,-2.849999999991269,12,209.78,0.0,210.23,
TSLA,20240122,101088.16,101084.36,1127,1135,'202401221127,-3.8000000000029104,8,209.41,0.0,210.91,
TSLA,20240122,101084.36,101068.21,1139,1140,'202401221139,-16.14999999999418,1,208.7,0.0,209.62,
TSLA,20240122,101068.21,101048.26,1212,1214,'202401221212,-19.95000000001164,2,209.39,0.0,210.04,
TSLA,20240122,101048.26,101044.46,1218,1219,'202401221218,-3.7999999999883585,1,209.11,0.0,209.78,
TSLA,20240122,101044.46,101025.46,1223,1225,'202401221223,-19.0,2,209.0,0.0,209.76,
TSLA,20240122,101025.46,101165.11,1246,1338,'202401221246,139.64999999999418,52,209.47,0.0,210.01,
TSLA,20240122,101165.11,101116.15,1342,1348,'202401221342,-48.9600000000064,6,207.77,0.0,208.28,
TSLA,20240122,101116.15,101137.27,1414,1428,'202401221414,21.120000000009895,14,207.57,0.0,209.42,
TSLA,20240122,101137.27,101110.39,1432,1436,'202401221432,-26.880000000004657,4,206.66,0.0,207.04,
TSLA,20240122,101110.39,101102.71,1440,1442,'202401221440,-7.679999999993015,2,206.72,0.0,207.46,
TSLA,20240123,101102.71,101041.33,0933,0934,'202401230933,-61.38000000000466,1,207.44,0.0,213.51,
TSLA,20240123,101041.33,101023.66,0938,0945,'202401230938,-17.669999999998254,7,210.46,0.0,215.47,
TSLA,20240123,101023.66,100975.72,1046,1047,'202401231046,-47.94000000000233,1,210.39,0.0,211.3,
TSLA,20240123,100975.72,100959.74,1051,1057,'202401231051,-15.979999999995925,6,210.48,0.0,211.25,
TSLA,20240123,100959.74,101025.29,1115,1138,'202401231115,65.54999999998836,23,210.33,0.0,211.71,
TSLA,20240123,101025.29,101010.09,1142,1143,'202401231142,-15.19999999999709,1,209.05,0.0,209.72,
TSLA,20240123,101010.09,101009.14,1219,1238,'202401231219,-0.9499999999970896,19,208.96,0.0,209.79,
TSLA,20240123,101009.14,100976.84,1242,1245,'202401231242,-32.30000000000291,3,208.54,0.0,209.06,
TSLA,20240123,100976.84,100957.84,1249,1250,'202401231249,-19.0,1,208.61,0.0,208.98,
TSLA,20240123,100957.84,101003.44,1316,1343,'202401231316,45.60000000000582,27,208.82,0.0,209.18,
TSLA,20240123,101003.44,100987.29,1347,1348,'202401231347,-16.15000000000873,1,207.9,0.0,208.53,
TSLA,20240123,100987.29,100973.99,1433,1435,'202401231433,-13.299999999988358,2,208.43,0.0,208.81,
TSLA,20240123,100973.99,100938.84,1439,1501,'202401231439,-35.15000000000873,22,208.41,0.0,208.88,
TSLA,20240123,100938.84,100929.34,1543,1544,'202401231543,-9.5,1,208.48,0.0,209.04,
TSLA,20240123,100929.34,100915.09,1548,1550,'202401231548,-14.25,2,208.44,0.0,208.7,
TSLA,20240124,100915.09,100863.39,0941,0942,'202401240941,-51.69999999999709,1,209.99,0.0,212.03,
TSLA,20240124,100863.39,100804.17,0946,0947,'202401240946,-59.220000000001164,1,210.46,0.0,212.0,
TSLA,20240124,100804.17,100764.69,1056,1059,'202401241056,-39.479999999995925,3,211.34,0.0,212.32,
TSLA,20240124,100764.69,100709.23,1103,1105,'202401241103,-55.4600000000064,2,211.74,0.0,212.36,
TSLA,20240124,100709.23,100693.25,1150,1212,'202401241150,-15.979999999995925,22,210.01,0.0,210.99,
TSLA,20240124,100693.25,100679.15,1226,1236,'202401241226,-14.10000000000582,10,210.53,0.0,211.44,
TSLA,20240124,100679.15,100670.69,1240,1241,'202401241240,-8.459999999991851,1,211.3,0.0,211.69,
TSLA,20240124,100670.69,100631.21,1245,1251,'202401241245,-39.479999999995925,6,211.32,0.0,211.71,
TSLA,20240124,100631.21,100618.86,1418,1420,'202401241418,-12.35000000000582,2,208.59,0.0,209.34,
TSLA,20240124,100618.86,100597.74,1424,1425,'202401241424,-21.119999999995343,1,208.28,0.0,209.02,
TSLA,20240124,100597.74,100565.44,1429,1430,'202401241429,-32.30000000000291,1,208.22,0.0,208.8,
TSLA,20240124,100565.44,100545.49,1434,1438,'202401241434,-19.94999999999709,4,208.42,0.0,208.8,
TSLA,20240124,100545.49,100534.09,1457,1503,'202401241457,-11.400000000008731,6,208.76,0.0,209.4,
TSLA,20240124,100534.09,100607.05,1514,1532,'202401241514,72.9600000000064,18,208.41,0.0,209.36,
