Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,Type,BollingerLower,StartPrice,BollingerUpper,EndPrice,
TSLA,20231229,101198.59,101189.79,1433,1437,'202312291433,-8.80000000000291,4,SELL,249.45,249.64,250.02,249.75,
TSLA,20231229,101189.79,101160.56,1441,1452,'202312291441,-29.229999999995925,11,SELL,249.52,250.18,250.1,250.55,
TSLA,20231229,101160.56,101142.96,1506,1508,'202312291506,-17.59999999999127,2,SELL,249.86,249.93,250.67,250.15,
TSLA,20231229,101142.96,101288.32,1512,1557,'202312291512,145.36000000000058,45,SELL,249.83,250.27,250.48,248.43,
TSLA,20240102,101288.32,101345.83,0938,0944,'202401020938,57.50999999999476,6,SELL,245.31,246.61,249.73,245.9,
TSLA,20240102,101345.83,101324.77,0948,0950,'202401020948,-21.05999999999767,2,SELL,245.06,246.51,246.87,246.77,
TSLA,20240102,101324.77,101321.61,1134,1152,'202401021134,-3.1600000000034925,18,BUY,249.76,250.19,250.36,250.15,
TSLA,20240102,101321.61,101304.23,1156,1157,'202401021156,-17.380000000004657,1,BUY,250.19,250.37,250.7,250.15,
TSLA,20240102,101304.23,101277.37,1201,1202,'202401021201,-26.860000000000582,1,BUY,250.13,250.3,250.54,249.96,
TSLA,20240102,101277.37,101262.97,1333,1350,'202401021333,-14.39999999999418,17,BUY,248.35,248.84,248.85,248.66,
TSLA,20240102,101262.97,101235.77,1354,1356,'202401021354,-27.19999999999709,2,BUY,248.5,248.57,249.16,248.23,
TSLA,20240102,101235.77,101246.17,1519,1547,'202401021519,10.39999999999418,28,SELL,246.87,247.13,247.37,247.0,
TSLA,20240103,101246.17,101253.55,0933,0935,'202401030933,7.380000000004657,2,SELL,242.97,242.09,250.13,242.0,
TSLA,20240103,101253.55,101338.83,0939,0946,'202401030939,85.27999999999884,7,SELL,240.75,242.03,244.61,240.99,
TSLA,20240103,101338.83,101285.71,0950,0951,'202401030950,-53.11999999999534,1,SELL,240.17,240.41,241.95,241.05,
TSLA,20240103,101285.71,101255.0,0955,1000,'202401030955,-30.710000000006403,5,SELL,239.84,239.48,241.4,239.85,
TSLA,20240103,101255.0,101203.54,1004,1005,'202401031004,-51.4600000000064,1,SELL,238.86,238.78,240.22,239.4,
TSLA,20240103,101203.54,101263.3,1009,1018,'202401031009,59.76000000000931,9,SELL,238.49,238.2,240.33,237.48,
TSLA,20240103,101263.3,101241.46,1022,1023,'202401031022,-21.839999999996508,1,SELL,236.63,237.19,237.6,237.45,
TSLA,20240103,101241.46,101209.54,1027,1030,'202401031027,-31.920000000012806,3,SELL,237.13,237.77,237.75,238.15,
TSLA,20240103,101209.54,101181.82,1034,1035,'202401031034,-27.719999999986612,1,SELL,237.37,237.82,238.3,238.15,
TSLA,20240103,101181.82,101158.3,1039,1040,'202401031039,-23.520000000004075,1,SELL,237.29,237.44,238.35,237.72,
TSLA,20240103,101158.3,101096.05,1117,1125,'202401031117,-62.25,8,SELL,238.61,238.4,239.27,239.15,
TSLA,20240103,101096.05,101084.43,1129,1131,'202401031129,-11.620000000009895,2,SELL,238.46,239.04,239.23,239.18,
TSLA,20240103,101084.43,101095.22,1135,1142,'202401031135,10.790000000008149,7,SELL,238.95,239.2,239.4,239.07,
TSLA,20240103,101095.22,101091.07,1407,1410,'202401031407,-4.149999999994179,3,SELL,239.2,240.24,240.97,240.29,
TSLA,20240103,101091.07,101067.83,1414,1416,'202401031414,-23.24000000000524,2,SELL,239.26,239.62,240.51,239.9,
TSLA,20240103,101067.83,101068.66,1420,1424,'202401031420,0.8300000000017462,4,SELL,239.49,239.63,240.22,239.62,
TSLA,20240103,101068.66,101032.14,1527,1529,'202401031527,-36.520000000004075,2,SELL,238.81,238.81,239.44,239.25,
TSLA,20240103,101032.14,101096.88,1533,1555,'202401031533,64.74000000000524,22,SELL,238.74,239.5,239.55,238.72,
TSLA,20240104,101096.88,101144.19,1034,1055,'202401041034,47.30999999999767,21,BUY,240.14,240.74,241.03,241.31,
TSLA,20240104,101144.19,101135.99,1109,1124,'202401041109,-8.19999999999709,15,BUY,241.33,242.03,242.18,241.93,
TSLA,20240104,101135.99,101112.21,1128,1130,'202401041128,-23.779999999998836,2,BUY,241.77,241.81,242.11,241.52,
TSLA,20240104,101112.21,101103.08,1434,1436,'202401041434,-9.130000000004657,2,SELL,238.97,239.17,239.32,239.28,
TSLA,20240104,101103.08,101078.18,1440,1450,'202401041440,-24.90000000000873,10,SELL,239.04,239.23,239.29,239.53,
TSLA,20240104,101078.18,101049.13,1517,1519,'202401041517,-29.04999999998836,2,SELL,239.35,239.23,240.16,239.58,
TSLA,20240104,101049.13,101031.7,1523,1525,'202401041523,-17.430000000007567,2,SELL,239.26,239.71,239.74,239.92,
TSLA,20240104,101031.7,101025.89,1529,1530,'202401041529,-5.809999999997672,1,SELL,239.42,239.86,239.97,239.93,
TSLA,20240104,101025.89,101119.68,1545,1557,'202401041545,93.7899999999936,12,SELL,239.12,239.18,239.96,238.05,
TSLA,20240105,101119.68,101076.0,0933,0934,'202401050933,-43.679999999993015,1,SELL,236.2,236.19,238.6,236.71,
TSLA,20240105,101076.0,101093.64,0938,0946,'202401050938,17.639999999999418,8,SELL,235.98,236.64,237.52,236.43,
TSLA,20240105,101093.64,101069.57,1031,1043,'202401051031,-24.069999999992433,12,BUY,239.06,239.46,239.52,239.17,
TSLA,20240105,101069.57,101051.31,1047,1050,'202401051047,-18.260000000009313,3,BUY,239.21,239.81,239.94,239.59,
TSLA,20240105,101051.31,101029.73,1054,1057,'202401051054,-21.580000000001746,3,BUY,239.33,239.37,240.0,239.11,
TSLA,20240105,101029.73,100990.72,1101,1104,'202401051101,-39.00999999999476,3,BUY,239.12,239.65,239.59,239.18,
TSLA,20240105,100990.72,100978.27,1108,1110,'202401051108,-12.44999999999709,2,BUY,239.04,239.05,239.66,238.9,
TSLA,20240105,100978.27,100961.47,1234,1235,'202401051234,-16.80000000000291,1,SELL,236.42,236.48,236.72,236.68,
TSLA,20240105,100961.47,100942.99,1239,1240,'202401051239,-18.479999999995925,1,SELL,236.36,237.11,237.19,237.33,
TSLA,20240105,100942.99,100925.35,1443,1446,'202401051443,-17.639999999999418,3,SELL,237.72,237.74,238.36,237.95,
TSLA,20240105,100925.35,100942.15,1450,1511,'202401051450,16.79999999998836,21,SELL,237.67,237.63,237.97,237.43,
TSLA,20240105,100942.15,100943.83,1515,1545,'202401051515,1.680000000007567,30,SELL,236.91,237.46,237.57,237.44,
TSLA,20240108,100943.83,100932.21,1131,1139,'202401081131,-11.619999999995343,8,BUY,237.77,238.51,238.46,238.37,
TSLA,20240108,100932.21,100904.82,1143,1147,'202401081143,-27.389999999999418,4,BUY,238.32,238.4,238.77,238.07,
TSLA,20240108,100904.82,100913.12,1203,1225,'202401081203,8.299999999988358,22,BUY,237.7,239.23,239.21,239.33,
TSLA,20240108,100913.12,100908.97,1229,1236,'202401081229,-4.149999999994179,7,BUY,239.21,239.21,239.58,239.16,
TSLA,20240108,100908.97,100889.88,1240,1245,'202401081240,-19.089999999996508,5,BUY,239.22,239.38,239.53,239.15,
TSLA,20240108,100889.88,100869.96,1309,1310,'202401081309,-19.919999999998254,1,BUY,239.3,239.75,239.79,239.51,
TSLA,20240108,100869.96,100856.68,1314,1318,'202401081314,-13.280000000013388,4,BUY,239.35,239.39,239.79,239.23,
TSLA,20240108,100856.68,100816.01,1322,1326,'202401081322,-40.669999999998254,4,BUY,239.18,239.66,239.57,239.17,
TSLA,20240108,100816.01,100906.48,1345,1545,'202401081345,90.47000000000116,120,BUY,239.03,239.35,239.61,240.44,
TSLA,20240109,100906.48,101071.96,0933,0955,'202401090933,165.48000000001048,22,SELL,237.79,237.63,241.32,235.66,
TSLA,20240109,101071.96,101065.24,0959,1000,'202401090959,-6.720000000001164,1,SELL,235.11,235.66,235.77,235.74,
TSLA,20240109,101065.24,101157.04,1004,1015,'202401091004,91.79999999998836,11,SELL,235.21,234.91,235.99,233.83,
TSLA,20240109,101157.04,101217.39,1019,1034,'202401091019,60.35000000000582,15,SELL,233.35,233.71,234.23,233.0,
TSLA,20240109,101217.39,101189.34,1038,1039,'202401091038,-28.05000000000291,1,SELL,232.35,232.92,233.1,233.25,
TSLA,20240109,101189.34,101185.94,1043,1051,'202401091043,-3.3999999999941792,8,SELL,232.78,233.63,233.43,233.67,
TSLA,20240109,101185.94,101140.04,1333,1337,'202401091333,-45.90000000000873,4,SELL,233.5,233.37,234.72,233.91,
TSLA,20240109,101140.04,101125.59,1341,1347,'202401091341,-14.44999999999709,6,SELL,233.45,233.92,234.05,234.09,
TSLA,20240110,101125.59,101224.19,0943,0959,'202401100943,98.60000000000582,16,SELL,233.3,233.77,234.0,232.61,
TSLA,20240110,101224.19,101194.09,1003,1011,'202401101003,-30.10000000000582,8,SELL,231.74,231.76,232.55,232.11,
TSLA,20240110,101194.09,101181.34,1125,1139,'202401101125,-12.75,14,SELL,232.8,232.9,233.68,233.05,
TSLA,20240110,101181.34,101154.14,1153,1156,'202401101153,-27.19999999999709,3,SELL,232.96,232.86,233.7,233.18,
TSLA,20240110,101154.14,101149.04,1200,1208,'202401101200,-5.100000000005821,8,SELL,232.9,233.28,233.38,233.34,
TSLA,20240110,101149.04,101144.79,1228,1246,'202401101228,-4.25,18,SELL,232.67,232.8,233.95,232.85,
TSLA,20240110,101144.79,101121.84,1250,1258,'202401101250,-22.94999999999709,8,SELL,232.25,232.89,233.08,233.16,
TSLA,20240110,101121.84,101109.09,1304,1305,'202401101304,-12.75,1,SELL,232.37,232.98,233.27,233.13,
TSLA,20240110,101109.09,101098.89,1528,1531,'202401101528,-10.19999999999709,3,SELL,233.66,233.87,234.14,233.99,
TSLA,20240110,101098.89,101105.69,1535,1554,'202401101535,6.80000000000291,19,SELL,233.75,233.73,234.01,233.65,
TSLA,20240111,101105.69,101098.73,0933,0937,'202401110933,-6.960000000006403,4,SELL,228.4,229.25,235.42,229.33,
TSLA,20240111,101098.73,101104.75,0941,0947,'202401110941,6.0200000000040745,6,SELL,228.21,230.14,230.28,230.07,
TSLA,20240111,101104.75,101317.9,0951,1011,'202401110951,213.14999999999418,20,SELL,229.28,229.6,230.09,227.15,
TSLA,20240111,101317.9,101276.54,1015,1018,'202401111015,-41.36000000000058,3,SELL,226.44,226.96,227.13,227.43,
TSLA,20240111,101276.54,101207.81,1022,1028,'202401111022,-68.72999999999593,6,SELL,226.75,227.36,227.69,228.15,
TSLA,20240111,101207.81,101190.21,1046,1056,'202401111046,-17.59999999999127,10,SELL,226.8,227.04,227.61,227.24,
TSLA,20240111,101190.21,101256.21,1100,1121,'202401111100,66.0,21,SELL,226.59,227.17,227.36,226.42,
TSLA,20240111,101256.21,101244.77,1125,1141,'202401111125,-11.440000000002328,16,SELL,225.87,226.25,226.39,226.38,
TSLA,20240111,101244.77,101198.13,1145,1147,'202401111145,-46.63999999999942,2,SELL,226.02,226.57,226.54,227.1,
TSLA,20240111,101198.13,101173.49,1159,1202,'202401111159,-24.639999999999418,3,SELL,225.9,225.97,226.99,226.25,
TSLA,20240111,101173.49,101158.53,1206,1212,'202401111206,-14.960000000006403,6,SELL,225.95,226.36,226.46,226.53,
TSLA,20240111,101158.53,101164.69,1216,1235,'202401111216,6.1600000000034925,19,SELL,226.17,226.29,226.62,226.22,
TSLA,20240111,101164.69,101137.41,1239,1240,'202401111239,-27.279999999998836,1,SELL,225.85,226.22,226.22,226.53,
TSLA,20240111,101137.41,101111.01,1259,1301,'202401111259,-26.40000000000873,2,SELL,226.42,226.56,227.42,226.86,
TSLA,20240111,101111.01,101106.61,1305,1317,'202401111305,-4.399999999994179,12,SELL,226.42,227.01,227.13,227.06,
TSLA,20240111,101106.61,101102.21,1321,1340,'202401111321,-4.399999999994179,19,SELL,226.4,227.04,227.11,227.09,
TSLA,20240111,101102.21,101096.05,1547,1548,'202401111547,-6.1600000000034925,1,SELL,226.79,227.05,227.7,227.12,
TSLA,20240111,101096.05,101084.61,1552,1554,'202401111552,-11.440000000002328,2,SELL,226.64,226.92,227.27,227.05,
TSLA,20240112,101084.61,101042.78,0933,0934,'202401120933,-41.830000000001746,1,SELL,221.17,222.79,229.02,223.26,
TSLA,20240112,101042.78,101032.88,1053,1054,'202401121053,-9.89999999999418,1,SELL,220.62,220.63,221.81,220.74,
TSLA,20240112,101032.88,101012.18,1058,1108,'202401121058,-20.70000000001164,10,SELL,220.65,220.91,221.11,221.14,
TSLA,20240112,101012.18,101250.68,1134,1200,'202401121134,238.5,26,SELL,221.01,221.04,222.22,218.39,
TSLA,20240112,101250.68,101209.73,1204,1206,'202401121204,-40.94999999999709,2,SELL,217.67,217.57,218.36,218.02,
TSLA,20240112,101209.73,101170.6,1210,1211,'202401121210,-39.129999999990105,1,SELL,217.44,217.67,218.16,218.1,
TSLA,20240112,101170.6,101200.63,1332,1355,'202401121332,30.029999999998836,23,SELL,219.1,219.01,219.47,218.68,
TSLA,20240112,101200.63,101176.97,1359,1400,'202401121359,-23.660000000003492,1,SELL,218.02,218.57,218.77,218.83,
TSLA,20240112,101176.97,101160.59,1423,1424,'202401121423,-16.380000000004657,1,SELL,217.96,217.89,218.69,218.07,
TSLA,20240112,101160.59,101176.06,1428,1440,'202401121428,15.470000000001164,12,SELL,217.82,217.93,218.32,217.76,
TSLA,20240116,101176.06,101137.52,0933,0936,'202401160933,-38.5399999999936,3,SELL,212.83,212.69,220.75,213.1,
TSLA,20240116,101137.52,101054.75,0940,0943,'202401160940,-82.77000000000407,3,SELL,212.33,213.33,213.54,214.22,
TSLA,20240116,101054.75,100960.82,0947,0948,'202401160947,-93.92999999999302,1,SELL,212.89,213.18,214.17,214.19,
TSLA,20240116,100960.82,100931.7,1003,1004,'202401161003,-29.120000000009895,1,BUY,217.18,219.48,219.97,219.16,
TSLA,20240116,100931.7,101112.6,1008,1026,'202401161008,180.90000000000873,18,BUY,218.83,220.79,220.65,222.8,
TSLA,20240116,101112.6,101042.29,1030,1031,'202401161030,-70.31000000001222,1,BUY,222.46,223.37,223.66,222.58,
TSLA,20240116,101042.29,100998.68,1035,1036,'202401161035,-43.61000000000058,1,BUY,222.28,222.32,223.38,221.83,
TSLA,20240116,100998.68,100969.88,1127,1129,'202401161127,-28.79999999998836,2,BUY,221.09,221.75,222.0,221.43,
TSLA,20240116,100969.88,100955.48,1133,1136,'202401161133,-14.400000000008731,3,BUY,221.53,221.73,221.97,221.57,
TSLA,20240116,100955.48,100929.38,1140,1143,'202401161140,-26.09999999999127,3,BUY,221.04,221.07,221.97,220.78,
TSLA,20240116,100929.38,100898.78,1318,1320,'202401161318,-30.60000000000582,2,BUY,220.16,221.14,221.03,220.8,
TSLA,20240116,100898.78,100887.98,1324,1325,'202401161324,-10.80000000000291,1,BUY,220.67,220.83,221.09,220.71,
TSLA,20240116,100887.98,100862.78,1329,1332,'202401161329,-25.19999999999709,3,BUY,220.65,221.2,221.07,220.92,
TSLA,20240116,100862.78,100848.38,1336,1337,'202401161336,-14.39999999999418,1,BUY,220.73,220.8,221.13,220.64,
TSLA,20240117,100848.38,100844.66,0933,0937,'202401170933,-3.720000000001164,4,SELL,213.61,213.92,221.79,213.96,
TSLA,20240117,100844.66,100877.78,0941,0945,'202401170941,33.11999999999534,4,SELL,212.57,215.32,215.25,214.96,
TSLA,20240117,100877.78,100810.82,0949,0951,'202401170949,-66.95999999999185,2,SELL,213.56,213.67,215.49,214.39,
TSLA,20240117,100810.82,100769.9,0955,0957,'202401170955,-40.920000000012806,2,SELL,213.55,214.28,214.52,214.72,
TSLA,20240117,100769.9,100715.03,1001,1004,'202401171001,-54.86999999999534,3,SELL,213.95,214.51,214.62,215.1,
TSLA,20240117,100715.03,100831.28,1008,1024,'202401171008,116.25,16,SELL,214.05,214.54,215.1,213.29,
TSLA,20240117,100831.28,100830.35,1028,1036,'202401171028,-0.9299999999930151,8,SELL,212.73,213.21,213.48,213.22,
TSLA,20240117,100830.35,100845.23,1040,1049,'202401171040,14.879999999990105,9,SELL,212.64,213.82,213.95,213.66,
TSLA,20240117,100845.23,100812.68,1053,1057,'202401171053,-32.55000000000291,4,SELL,213.03,213.56,213.79,213.91,
TSLA,20240117,100812.68,100795.94,1118,1124,'202401171118,-16.739999999990687,6,SELL,213.29,213.24,213.93,213.42,
TSLA,20240117,100795.94,100809.89,1128,1137,'202401171128,13.94999999999709,9,SELL,213.08,213.43,213.51,213.28,
TSLA,20240117,100809.89,100808.03,1206,1208,'202401171206,-1.860000000000582,2,SELL,213.42,213.61,214.16,213.63,
TSLA,20240117,100808.03,100790.36,1212,1213,'202401171212,-17.669999999998254,1,SELL,213.4,213.61,213.64,213.8,
TSLA,20240117,100790.36,100770.83,1217,1229,'202401171217,-19.529999999998836,12,SELL,213.44,213.88,213.94,214.09,
TSLA,20240117,100770.83,100755.02,1233,1237,'202401171233,-15.809999999997672,4,SELL,213.44,213.72,214.08,213.89,
TSLA,20240117,100755.02,100736.42,1241,1251,'202401171241,-18.60000000000582,10,SELL,213.47,213.5,213.88,213.7,
TSLA,20240117,100736.42,100721.54,1255,1258,'202401171255,-14.880000000004657,3,SELL,213.24,213.89,213.9,214.05,
TSLA,20240117,100721.54,100770.83,1313,1339,'202401171313,49.29000000000815,26,SELL,213.17,213.2,213.86,212.67,
TSLA,20240117,100770.83,100768.04,1343,1419,'202401171343,-2.790000000008149,36,SELL,212.24,212.84,212.89,212.87,
TSLA,20240117,100768.04,100758.74,1519,1520,'202401171519,-9.299999999988358,1,BUY,214.61,214.77,214.98,214.67,
TSLA,20240117,100758.74,100769.78,1550,1557,'202401171550,11.039999999993597,7,BUY,214.86,215.52,215.31,215.64,
TSLA,20240118,100769.78,100674.1,0933,0934,'202401180933,-95.67999999999302,1,BUY,215.13,216.79,216.65,215.75,
TSLA,20240118,100674.1,100631.78,0949,0950,'202401180949,-42.320000000006985,1,SELL,214.0,215.23,215.17,215.69,
TSLA,20240118,100631.78,100607.6,1021,1022,'202401181021,-24.179999999993015,1,SELL,213.95,214.25,215.1,214.51,
TSLA,20240118,100607.6,100711.76,1026,1040,'202401181026,104.15999999998894,14,SELL,213.99,214.86,214.87,213.74,
TSLA,20240118,100711.76,100925.66,1044,1107,'202401181044,213.90000000000873,23,SELL,213.17,213.43,213.81,211.13,
TSLA,20240118,100925.66,100890.88,1111,1115,'202401181111,-34.779999999998836,4,SELL,210.58,211.04,211.34,211.41,
TSLA,20240118,100890.88,100850.46,1119,1125,'202401181119,-40.419999999998254,6,SELL,210.96,211.73,211.87,212.16,
TSLA,20240118,100850.46,100823.2,1151,1152,'202401181151,-27.260000000009313,1,SELL,211.46,211.67,212.29,211.96,
TSLA,20240118,100823.2,101001.8,1156,1215,'202401181156,178.60000000000582,19,SELL,211.46,212.18,212.34,210.28,
TSLA,20240118,101001.8,100973.3,1219,1225,'202401181219,-28.5,6,SELL,209.84,210.06,210.44,210.36,
TSLA,20240118,100973.3,100979.88,1229,1238,'202401181229,6.580000000001746,9,SELL,209.95,210.64,210.71,210.57,
TSLA,20240118,100979.88,100977.98,1242,1245,'202401181242,-1.9000000000087311,3,SELL,209.98,210.38,210.52,210.4,
TSLA,20240118,100977.98,100953.28,1254,1259,'202401181254,-24.69999999999709,5,SELL,209.84,209.87,211.03,210.13,
TSLA,20240118,100953.28,100951.38,1303,1322,'202401181303,-1.8999999999941792,19,SELL,209.42,209.36,210.07,209.38,
TSLA,20240118,100951.38,100936.18,1326,1327,'202401181326,-15.200000000011642,1,SELL,208.93,209.2,209.45,209.36,
TSLA,20240118,100936.18,100909.58,1331,1332,'202401181331,-26.59999999999127,1,SELL,209.16,209.48,209.51,209.76,
TSLA,20240118,100909.58,100884.2,1434,1438,'202401181434,-25.380000000004657,4,BUY,211.21,211.39,211.64,211.12,
TSLA,20240118,100884.2,100871.98,1454,1459,'202401181454,-12.220000000001164,5,BUY,210.25,211.15,211.14,211.02,
TSLA,20240118,100871.98,100913.34,1503,1535,'202401181503,41.36000000000058,32,BUY,210.78,210.84,211.34,211.28,
TSLA,20240118,100913.34,100902.06,1551,1557,'202401181551,-11.279999999998836,6,BUY,211.03,211.92,211.67,211.8,
TSLA,20240119,100902.06,100889.84,0947,0948,'202401190947,-12.220000000001164,1,BUY,211.77,212.64,213.25,212.51,
TSLA,20240119,100889.84,100852.24,0952,0955,'202401190952,-37.59999999999127,3,BUY,211.56,211.64,213.18,211.24,
TSLA,20240119,100852.24,100791.14,0959,1000,'202401190959,-61.10000000000582,1,BUY,211.08,211.85,212.15,211.2,
TSLA,20240119,100791.14,100775.94,1141,1153,'202401191141,-15.19999999999709,12,SELL,208.48,208.36,209.28,208.52,
TSLA,20240119,100775.94,100754.09,1157,1206,'202401191157,-21.85000000000582,9,SELL,207.92,208.66,208.66,208.89,
TSLA,20240119,100754.09,100723.07,1419,1420,'202401191419,-31.019999999989523,1,BUY,211.44,211.84,211.93,211.51,
TSLA,20240119,100723.07,100709.91,1441,1442,'202401191441,-13.160000000003492,1,BUY,210.77,211.65,211.57,211.51,
TSLA,20240119,100709.91,100699.57,1446,1452,'202401191446,-10.339999999996508,6,BUY,211.02,211.88,212.01,211.77,
TSLA,20240119,100699.57,100708.97,1456,1511,'202401191456,9.39999999999418,15,BUY,211.7,211.98,212.17,212.08,
TSLA,20240122,100708.97,100695.95,0938,0941,'202401220938,-13.020000000004075,3,BUY,210.79,212.85,213.95,212.71,
TSLA,20240122,100695.95,101009.91,0945,0957,'202401220945,313.9600000000064,12,BUY,212.16,212.15,213.16,215.49,
TSLA,20240122,101009.91,100948.27,1001,1004,'202401221001,-61.63999999999942,3,BUY,214.66,217.36,217.34,216.69,
TSLA,20240122,100948.27,100916.99,1008,1009,'202401221008,-31.279999999998836,1,BUY,216.52,216.71,217.5,216.37,
TSLA,20240122,100916.99,100899.51,1013,1014,'202401221013,-17.480000000010477,1,BUY,215.63,215.5,217.26,215.31,
TSLA,20240122,100899.51,101115.71,1034,1050,'202401221034,216.20000000001164,16,SELL,211.59,212.09,214.28,209.79,
TSLA,20240122,101115.71,101091.01,1054,1056,'202401221054,-24.70000000001164,2,SELL,209.16,209.97,210.13,210.23,
TSLA,20240122,101091.01,101088.16,1100,1112,'202401221100,-2.849999999991269,12,SELL,209.78,210.03,210.23,210.06,
TSLA,20240122,101088.16,101084.36,1127,1135,'202401221127,-3.8000000000029104,8,SELL,209.41,209.24,210.91,209.28,
TSLA,20240122,101084.36,101068.21,1139,1140,'202401221139,-16.14999999999418,1,SELL,208.7,209.66,209.62,209.83,
TSLA,20240122,101068.21,101048.26,1212,1214,'202401221212,-19.95000000001164,2,SELL,209.39,209.51,210.04,209.72,
TSLA,20240122,101048.26,101044.46,1218,1219,'202401221218,-3.7999999999883585,1,SELL,209.11,209.14,209.78,209.18,
TSLA,20240122,101044.46,101025.46,1223,1225,'202401221223,-19.0,2,SELL,209.0,209.77,209.76,209.97,
TSLA,20240122,101025.46,101165.11,1246,1338,'202401221246,139.64999999999418,52,SELL,209.47,209.63,210.01,208.16,
TSLA,20240122,101165.11,101116.15,1342,1348,'202401221342,-48.9600000000064,6,SELL,207.77,208.11,208.28,208.62,
TSLA,20240122,101116.15,101137.27,1414,1428,'202401221414,21.120000000009895,14,SELL,207.57,207.2,209.42,206.98,
TSLA,20240122,101137.27,101110.39,1432,1436,'202401221432,-26.880000000004657,4,SELL,206.66,206.88,207.04,207.16,
TSLA,20240122,101110.39,101102.71,1440,1442,'202401221440,-7.679999999993015,2,SELL,206.72,207.38,207.46,207.46,
TSLA,20240123,101102.71,101041.33,0933,0934,'202401230933,-61.38000000000466,1,BUY,207.44,213.02,213.51,212.36,
TSLA,20240123,101041.33,101023.66,0938,0945,'202401230938,-17.669999999998254,7,BUY,210.46,214.71,215.47,214.52,
TSLA,20240123,101023.66,100975.72,1046,1047,'202401231046,-47.94000000000233,1,SELL,210.39,210.61,211.3,211.12,
TSLA,20240123,100975.72,100959.74,1051,1057,'202401231051,-15.979999999995925,6,SELL,210.48,210.78,211.25,210.95,
TSLA,20240123,100959.74,101025.29,1115,1138,'202401231115,65.54999999998836,23,SELL,210.33,210.29,211.71,209.6,
TSLA,20240123,101025.29,101010.09,1142,1143,'202401231142,-15.19999999999709,1,SELL,209.05,209.71,209.72,209.87,
TSLA,20240123,101010.09,101009.14,1219,1238,'202401231219,-0.9499999999970896,19,SELL,208.96,209.12,209.79,209.13,
TSLA,20240123,101009.14,100976.84,1242,1245,'202401231242,-32.30000000000291,3,SELL,208.54,208.63,209.06,208.97,
TSLA,20240123,100976.84,100957.84,1249,1250,'202401231249,-19.0,1,SELL,208.61,208.88,208.98,209.08,
TSLA,20240123,100957.84,101003.44,1316,1343,'202401231316,45.60000000000582,27,SELL,208.82,208.95,209.18,208.47,
TSLA,20240123,101003.44,100987.29,1347,1348,'202401231347,-16.15000000000873,1,SELL,207.9,208.38,208.53,208.55,
TSLA,20240123,100987.29,100973.99,1433,1435,'202401231433,-13.299999999988358,2,SELL,208.43,208.53,208.81,208.67,
TSLA,20240123,100973.99,100938.84,1439,1501,'202401231439,-35.15000000000873,22,SELL,208.41,208.77,208.88,209.14,
TSLA,20240123,100938.84,100929.34,1543,1544,'202401231543,-9.5,1,SELL,208.48,208.59,209.04,208.69,
TSLA,20240123,100929.34,100915.09,1548,1550,'202401231548,-14.25,2,SELL,208.44,208.44,208.7,208.59,
TSLA,20240124,100915.09,100863.39,0941,0942,'202401240941,-51.69999999999709,1,BUY,209.99,211.69,212.03,211.14,
TSLA,20240124,100863.39,100804.17,0946,0947,'202401240946,-59.220000000001164,1,BUY,210.46,210.86,212.0,210.23,
TSLA,20240124,100804.17,100764.69,1056,1059,'202401241056,-39.479999999995925,3,BUY,211.34,212.33,212.32,211.91,
TSLA,20240124,100764.69,100709.23,1103,1105,'202401241103,-55.4600000000064,2,BUY,211.74,211.83,212.36,211.24,
TSLA,20240124,100709.23,100693.25,1150,1212,'202401241150,-15.979999999995925,22,BUY,210.01,211.05,210.99,210.88,
TSLA,20240124,100693.25,100679.15,1226,1236,'202401241226,-14.10000000000582,10,BUY,210.53,211.43,211.44,211.28,
TSLA,20240124,100679.15,100670.69,1240,1241,'202401241240,-8.459999999991851,1,BUY,211.3,211.56,211.69,211.47,
TSLA,20240124,100670.69,100631.21,1245,1251,'202401241245,-39.479999999995925,6,BUY,211.32,211.7,211.71,211.28,
TSLA,20240124,100631.21,100618.86,1418,1420,'202401241418,-12.35000000000582,2,SELL,208.59,208.75,209.34,208.88,
TSLA,20240124,100618.86,100597.74,1424,1425,'202401241424,-21.119999999995343,1,SELL,208.28,208.23,209.02,208.45,
TSLA,20240124,100597.74,100565.44,1429,1430,'202401241429,-32.30000000000291,1,SELL,208.22,208.45,208.8,208.79,
TSLA,20240124,100565.44,100545.49,1434,1438,'202401241434,-19.94999999999709,4,SELL,208.42,208.58,208.8,208.79,
TSLA,20240124,100545.49,100534.09,1457,1503,'202401241457,-11.400000000008731,6,SELL,208.76,208.78,209.4,208.9,
TSLA,20240124,100534.09,100607.05,1514,1532,'202401241514,72.9600000000064,18,SELL,208.41,208.23,209.36,207.47,
